Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
373255,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
373508,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
373735,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
373962,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
374205,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
374382,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
377066,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
378384,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
383541,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
383547,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
383826,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
384024,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
385815,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
387224,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
389272,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
393507,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
393512,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
393813,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
394014,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
394521,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
397133,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
398302,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
403476,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
403537,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
403938,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
404040,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
404292,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
404529,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
404691,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
404930,00000511,false,Rx,0,7,04,BF,87,2F,1D,51,26,00,
407149,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
409137,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
413509,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
413666,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
413860,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
414099,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
415283,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
417181,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
418382,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
423458,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
423502,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
423817,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
423952,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
424365,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
425361,00000424,false,Rx,0,8,11,40,02,10,3D,64,55,3E,
425400,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
425664,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
427137,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
429136,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
433333,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
433351,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
433596,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
433898,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
434043,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
437261,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
438378,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
438589,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C1,
443592,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
443601,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
443859,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
444061,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
445275,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
447149,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
449104,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
453415,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
453514,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
453778,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
454009,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
454301,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
454361,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
457138,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
458213,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
462849,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
463296,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
463525,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
463750,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
463951,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
464220,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
467072,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
467246,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
469146,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
472072,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
472220,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
473287,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
473508,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
473731,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
473955,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
474161,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
474745,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
476988,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
478295,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
483297,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
483498,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
483726,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
483978,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
484220,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
486996,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
489071,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
492571,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
493322,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
493574,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
493801,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
494003,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
496996,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
498294,00000157,false,Rx,0,7,D5,96,09,C4,00,00,00,00,
503341,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
503559,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
503806,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,88,4E,
504002,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
504236,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
504461,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
504660,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
504877,00000511,false,Rx,0,7,04,FE,50,E8,88,5E,09,00,
506981,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
509107,00000157,false,Rx,0,7,D5,E6,09,C4,00,00,00,00,
513333,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
513552,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
513761,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
514010,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,88,4E,
514257,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
517035,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
518306,00000157,false,Rx,0,7,D5,36,09,C4,00,00,00,00,
522311,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
523328,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
523510,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
523723,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,88,4E,
523961,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
524262,00000424,false,Rx,0,8,11,40,02,10,3D,64,AA,3E,
524444,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
524539,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
527027,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
529079,00000157,false,Rx,0,7,D5,86,09,C4,00,00,00,00,
533460,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
533661,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
533888,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
534045,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
534333,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
537034,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
538224,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
538481,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C1,
543135,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
543339,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
543567,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
543818,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
544020,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
547034,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
549209,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
552055,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
553293,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
553485,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
553733,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
553932,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
554103,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
556987,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
558286,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
563300,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
563509,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
563759,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
563987,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
564191,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
564429,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
567068,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
567342,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
569500,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
572097,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
572240,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
572870,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
573335,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
573538,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
573792,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
573980,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
574141,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
576993,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
578239,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
581777,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
583489,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
583554,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
583999,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
584006,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
587273,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
589325,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
593391,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
593542,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
593912,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
594026,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
594230,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
597166,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
598316,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
602793,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
603526,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
603535,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
603763,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
603984,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
604213,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
604381,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
604620,00000511,false,Rx,0,7,04,3D,19,A1,F3,6B,EC,00,
607281,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
609297,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
611651,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
613473,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
613481,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
613802,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
613970,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
617225,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
618434,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
621633,00000424,false,Rx,0,8,11,40,02,10,3D,64,55,3E,
621643,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
621760,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
623599,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
623608,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
623837,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
624116,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
624237,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
627273,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
629303,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
632498,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
633601,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
633609,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
633900,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
634009,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
637251,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
638322,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
638550,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C1,
641244,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
643347,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
643460,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
643891,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
643908,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
647219,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
649292,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
653113,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
653282,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
653678,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
653753,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
654124,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
654130,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
657179,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
658251,00000157,false,Rx,0,7,D5,96,09,C4,00,00,00,00,
662043,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
663649,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
663658,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
663864,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,88,4E,
664080,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
664347,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
667354,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
667364,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
669480,00000157,false,Rx,0,7,D5,E6,09,C4,00,00,00,00,
671153,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
672351,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
672360,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
673364,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
673611,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
673876,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,88,4E,
674000,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
674220,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
677186,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
678252,00000157,false,Rx,0,7,D5,36,09,C4,00,00,00,00,
683052,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
683306,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
683509,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
683787,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,88,4E,
683938,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
687278,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
689209,00000157,false,Rx,0,7,D5,86,09,C4,00,00,00,00,
691927,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
693382,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
693519,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
693726,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
693927,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
697226,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
698061,0000069F,false,Rx,0,4,88,73,00,2F,00,00,00,00,
698255,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
700647,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
703458,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
703465,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
703768,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
703922,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
704267,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
704403,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
704591,00000511,false,Rx,0,7,04,7C,E2,5A,5E,78,CF,00,
707015,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
709085,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
712553,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
713354,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
713544,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
713822,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
714017,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
717072,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
718320,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
720478,000004AE,false,Rx,0,8,D2,B2,3C,A0,92,5A,88,84,
720650,00000659,false,Rx,0,4,26,00,03,36,00,00,00,00,
721476,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
722476,00000424,false,Rx,0,8,11,40,02,10,3D,64,AA,3E,
722697,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
722873,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
723379,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
723584,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
723854,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
724042,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
727077,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
729102,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
730402,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
733301,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
733499,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
733753,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
733944,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
737077,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
738280,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
738525,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C1,
742301,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
743303,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
743498,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
743746,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
743945,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
747078,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
748951,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
751220,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
753298,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
753511,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
753758,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
753954,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
754128,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
757040,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
758213,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
760094,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
763312,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
763556,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
763778,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
763975,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
764232,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
767115,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
767284,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
769111,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
771988,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
772235,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
772404,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
773233,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
773456,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
773678,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
773900,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
774097,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
777036,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
778259,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
780884,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
783236,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
783456,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
783704,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
783900,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
787034,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
789134,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
789809,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
793238,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
793456,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
793704,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
793900,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
797035,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
798257,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
798728,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
803334,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
803562,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
803810,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
804006,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
804236,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
804436,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
804633,00000511,false,Rx,0,7,04,BB,AB,13,C9,85,B2,00,
807040,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
809115,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
810615,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
813354,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
813576,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
813820,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
814018,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
