Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4487731,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
4488527,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
4488747,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
4488968,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
4489141,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4493525,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
4493795,00000511,false,Rx,0,7,04,BB,8C,73,1E,22,97,00,
4494119,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
4497673,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4498524,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
4498744,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
4499149,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4503539,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
4507628,00000155,false,Rx,0,8,0A,87,F3,54,98,48,02,CB,
4508559,000001A1,false,Rx,0,8,B2,CB,38,34,99,0C,80,20,
4508749,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
4509173,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4513530,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
4517655,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4517874,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
4518117,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
4518501,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
4518745,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
4519171,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4523535,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
4527658,00000155,false,Rx,0,8,0A,87,F3,54,98,48,02,CB,
4528506,000001A1,false,Rx,0,8,B2,8B,34,34,A9,0C,80,20,
4528748,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
4529175,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4533527,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
4537654,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4538522,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
4538746,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
4539166,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4543522,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
4543792,00000419,false,Rx,0,6,5E,09,2A,E6,7E,00,00,00,
4544238,000004F7,false,Rx,0,8,00,3C,0C,23,28,B8,06,F0,
4547652,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4548493,000001A1,false,Rx,0,8,B2,8B,3C,34,A9,0C,80,20,
4548740,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
4549163,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4553245,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
4553518,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
4557694,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4558525,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
4558739,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
4559187,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4563522,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
4563762,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
4564261,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
4567672,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4568524,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
4568738,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
4568985,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
4569182,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4573519,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
4577692,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
4578514,000001A1,false,Rx,0,8,B2,8B,54,34,99,0C,80,20,
4578738,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
4579187,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4583519,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
4583762,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
4587680,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
4588517,000001A1,false,Rx,0,8,B2,8B,66,34,99,0C,80,20,
4588747,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
4588934,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
4589215,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4593518,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
4593785,00000511,false,Rx,0,7,04,FA,55,2C,89,2F,7A,00,
4594157,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
4597655,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CC,
4598513,000001A1,false,Rx,0,8,B2,8B,E0,34,99,0C,80,20,
4598735,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
4599207,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4603512,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
4607665,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4608530,000001A1,false,Rx,0,8,B2,8B,64,34,69,0C,80,20,
4608760,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
4609280,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4613544,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
4617639,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4617890,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
4618104,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
4618535,000001A1,false,Rx,0,8,B2,8B,34,34,29,0C,80,20,
4618734,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
4619208,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4623539,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
4627685,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,C9,
4628562,000001A1,false,Rx,0,8,B2,8A,FA,34,49,0C,80,20,
4628792,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
4629254,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4633533,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
4637630,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4638501,000001A1,false,Rx,0,8,B2,CB,22,34,99,0C,80,20,
4638748,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
4639248,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4643524,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
4643789,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
4644283,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
4647644,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
4648518,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
4648739,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
4649236,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4653216,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
4653514,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
4657726,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4658547,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
4658793,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
4659291,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4663525,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
4663736,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D9,
4664308,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
4667747,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4668498,000001A1,false,Rx,0,8,B2,CB,38,34,A9,0C,80,20,
4668758,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
4668989,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
4669257,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4673518,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
4677666,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4678489,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
4678733,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
4679233,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4683489,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
4683735,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
4687718,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4688531,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
4688732,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
4688928,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
4689252,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4693516,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
4693783,00000511,false,Rx,0,7,04,39,1E,E5,F4,3C,5D,00,
4694265,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
4697719,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4698537,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
4698785,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
4699307,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4703562,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
4707686,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4708535,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
4708784,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
4709312,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4713516,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
4717609,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4717854,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
4718076,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
4718483,000001A1,false,Rx,0,8,B2,8B,3C,34,B9,0C,80,20,
4718728,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
4719253,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4723508,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
4727633,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4728484,000001A1,false,Rx,0,8,B2,8B,34,34,B9,0C,80,20,
4728731,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
4729327,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4733511,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
4737608,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
4738484,000001A1,false,Rx,0,8,B2,8B,46,34,99,0C,80,20,
4738702,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
4739277,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4743507,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
4743778,00000419,false,Rx,0,6,5E,09,2A,E6,7E,00,00,00,
4744352,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
4747608,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4748483,000001A1,false,Rx,0,8,B2,CB,5E,34,99,0C,80,20,
4748731,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
4749298,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4753234,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
4753508,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
4757681,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
4758498,000001A1,false,Rx,0,8,B2,8B,BA,34,99,0C,80,20,
4758730,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
4759276,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4763477,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
4763724,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
4764402,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
4767651,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4768476,000001A1,false,Rx,0,8,B2,8B,8A,34,69,0C,80,20,
4768722,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
4768944,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
4769291,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4773511,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
4777678,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4778475,000001A1,false,Rx,0,8,B2,8B,34,34,29,0C,80,20,
4778695,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
4779310,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4783501,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
4783745,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
4787651,00000155,false,Rx,0,8,0A,87,F3,54,98,48,02,CB,
4788483,000001A1,false,Rx,0,8,B2,8B,12,34,69,0C,80,20,
4788700,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
4788897,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
4789294,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4793500,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
4793770,00000511,false,Rx,0,7,04,78,E7,9E,5F,49,40,00,
4794266,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
4797638,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4798473,000001A1,false,Rx,0,8,B2,8B,1C,34,99,0C,80,20,
4798698,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
4799293,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4803513,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
4807600,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
4808524,000001A1,false,Rx,0,8,B2,8B,38,34,49,0C,80,20,
4808747,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
4809298,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4813476,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
4817596,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4817842,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
4818063,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
4818470,000001A1,false,Rx,0,8,B2,CB,3E,34,99,0C,80,20,
4818691,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
4819313,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4823498,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
4827620,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
4828470,000001A1,false,Rx,0,8,B2,CB,3E,34,99,0C,80,20,
4828703,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
4829328,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4833469,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
4837593,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4838468,000001A1,false,Rx,0,8,B2,8B,3C,34,29,0C,80,20,
4838689,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
4839311,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4843492,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
4843738,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
4844391,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
4847592,00000155,false,Rx,0,8,0A,87,F3,54,98,48,02,CB,
4848467,000001A1,false,Rx,0,8,B2,8B,38,34,89,0C,80,20,
4848688,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
4849310,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4853216,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
4853466,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
4857616,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
4858465,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
4858687,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
4859335,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4863497,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
4863744,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
4864442,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
4867687,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4868403,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
4868625,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
4868875,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
4869382,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4873479,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
4877678,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4878453,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
4878679,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
4879397,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4883455,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
4883701,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
4887721,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
4888449,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
4888667,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
4888888,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
4889387,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4893444,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
4893717,00000511,false,Rx,0,7,04,B7,B0,57,CA,56,23,00,
4894364,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
4897659,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4898443,000001A1,false,Rx,0,8,B2,CB,54,34,99,0C,80,20,
4898666,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
4899446,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4903443,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
4907647,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
4908398,000001A1,false,Rx,0,8,B2,8B,5E,34,99,0C,80,20,
4908668,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
4909351,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4913424,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
4917642,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
4917891,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
4918111,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
4918442,000001A1,false,Rx,0,8,B2,8B,94,34,99,0C,80,20,
4918664,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
4919443,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4923406,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
4927605,00000155,false,Rx,0,8,0A,87,F3,54,98,48,02,CB,
4928400,000001A1,false,Rx,0,8,B2,8B,AA,34,69,0C,80,20,
4928621,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
4929398,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4933396,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
4937598,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4938397,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
4938618,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
4939398,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4943397,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
4943641,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
4944445,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
4947600,00000155,false,Rx,0,8,0A,87,F3,54,98,48,02,CA,
4948395,000001A1,false,Rx,0,8,B2,CB,2C,34,99,0C,80,20,
4948616,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
4949394,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4950695,0000069F,false,Rx,0,4,71,30,28,2F,00,00,00,00,
4953194,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
4953445,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
4957673,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4958393,000001A1,false,Rx,0,8,B2,8B,2C,34,79,0C,80,20,
4958618,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
4959396,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4963396,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
4963639,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
4964479,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
4967621,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,C9,
4968392,000001A1,false,Rx,0,8,B2,8B,48,34,49,0C,80,20,
4968614,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
4968861,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
4969395,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4973398,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
4977666,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
4978395,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
4978613,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
4979393,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4983394,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
4983639,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
4987643,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
4988393,000001A1,false,Rx,0,8,B2,CB,38,34,A9,0C,80,20,
4988614,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
4988815,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
4989395,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
4993387,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
4993632,00000511,false,Rx,0,7,04,F6,79,10,35,63,06,00,
4994385,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
4997621,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
4998420,000001A1,false,Rx,0,8,B2,CB,3E,34,99,0C,80,20,
4998642,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
4999459,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
5003393,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
5007619,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
5008418,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
5008641,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
5009445,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
5013389,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
5017587,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
5017809,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
5018057,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
5018274,000004AE,false,Rx,0,8,D2,B2,3C,A0,92,5A,88,84,
5018509,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
5018730,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
5018902,000004AF,false,Rx,0,5,65,11,4B,3A,40,00,00,00,
5019074,00000659,false,Rx,0,4,26,00,03,36,00,00,00,00,
5019406,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
5023393,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
5027610,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
5028382,000001A1,false,Rx,0,8,B2,8B,3C,34,A9,0C,80,20,
5028606,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
5029408,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
5033385,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
5037585,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
5038382,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
5038604,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
5039408,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
5043384,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
5043626,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
5044481,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
5047581,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
5048379,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
5048600,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
5049429,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
